         930
       10003       70005   2.5912168     -7.37189502E-03           1
       10003       80006   1.1965864     -5.94022032E-03           1
       10003       90007  0.65705603     -4.36180690E-03           1
       10003      100008  0.40136793     -2.62309401E-03           1
       10003      110009  0.26370010     -7.02380668E-04           1
       10003      120010  0.18285210      1.47802429E-03           1
       10003      130011  0.13198467      4.00260836E-03           1
       10003      140012  9.83433276E-02  6.91436557E-03           1
       10003      150013  7.48689920E-02  9.99153592E-03           1
       10003      160014  5.78360148E-02  1.18377488E-02           1
       10003      170015  4.48128060E-02  5.05334046E-03           1
       10003      180016  3.75788063E-02 -2.63678562E-02           1
       10003      190017  3.73101011E-02 -6.86804429E-02           1
       10003      200018  3.22348177E-02 -7.42842108E-02           1
       10003      210019  2.24447586E-02 -3.76064964E-02           1
       10003      220020  1.74609851E-02 -1.09629217E-03           1
       10003      230021  1.50887109E-02  1.16490526E-02           1
       10003      240022  1.31515004E-02  1.35545703E-02           1
       10003      250023  1.15619339E-02  1.28009850E-02           1
       10003      260024  1.01729799E-02  1.13216452E-02           1
       10003      270025  8.99726991E-03  9.62046627E-03           1
       10003      280026  7.98137020E-03  7.86066242E-03           1
       10003      290027  7.11175939E-03  6.08136971E-03           1
       10003      300028  6.35982165E-03  4.25887341E-03           1
       10003      310029  5.70898782E-03  2.37734313E-03           1
       10003      320030  5.14420029E-03  4.44066362E-04           1
       10003      330031  4.65019187E-03 -1.49976905E-03           1
       10003      340032  4.21658531E-03 -3.29718506E-03           1
       10003      350033  3.83809023E-03 -4.66178497E-03           1
       10003      360034  3.51581885E-03 -5.28548844E-03           1
       20004       80006   2.5886323     -5.10849711E-03           1
       20004       90007   1.1957668     -3.58193857E-03           1
       20004      100008  0.65684164     -1.88676931E-03           1
       20004      110009  0.40121472     -5.05680209E-09           1
       20004      120010  0.26372457      2.15685857E-03           1
       20004      130011  0.18275028      4.67464468E-03           1
       20004      140012  0.13187696      7.61094410E-03           1
       20004      150013  9.78687406E-02  1.07689323E-02           1
       20004      160014  7.40240663E-02  1.27970036E-02           1
       20004      170015  5.63171059E-02  6.36658026E-03           1
       20004      180016  4.64018919E-02 -2.45944522E-02           1
       20004      190017  4.54220213E-02 -6.68440610E-02           1
       20004      200018  3.88718843E-02 -7.26811662E-02           1
       20004      210019  2.68018600E-02 -3.61299142E-02           1
       20004      220020  2.06383783E-02  4.81131283E-04           1
       20004      230021  1.76776499E-02  1.33674862E-02           1
       20004      240022  1.52902324E-02  1.53843472E-02           1
       20004      250023  1.33520495E-02  1.47246514E-02           1
       20004      260024  1.16773145E-02  1.33302724E-02           1
       20004      270025  1.02717057E-02  1.17080789E-02           1
       20004      280026  9.06700175E-03  1.00236777E-02           1
       20004      290027  8.04282166E-03  8.31754878E-03           1
       20004      300028  7.16288807E-03  6.56673592E-03           1
       20004      310029  6.40561618E-03  4.75548813E-03           1
       20004      320030  5.75187011E-03  2.89090490E-03           1
       20004      330031  5.18284086E-03  1.01365265E-03           1
       20004      340032  4.68563288E-03 -7.19728821E-04           1
       20004      350033  4.25330969E-03 -2.02289457E-03           1
       20004      360034  3.88624333E-03 -2.58723577E-03           1
       30005       90007   2.5887966     -2.41947267E-03           1
       30005      100008   1.1961565     -8.10621190E-04           1
       30005      110009  0.65687597      9.91623732E-04           1
       30005      120010  0.40131459      3.06833046E-03           1
       30005      130011  0.26356864      5.51890116E-03           1
       30005      140012  0.18255013      8.41929205E-03           1
       30005      150013  0.13120502      1.16042597E-02           1
       30005      160014  9.66947749E-02  1.37760844E-02           1
       30005      170015  7.19604269E-02  7.69250095E-03           1
       30005      180016  5.80609627E-02 -2.27938965E-02           1
       30005      190017  5.58890551E-02 -6.50202483E-02           1
       30005      200018  4.72976826E-02 -7.11693242E-02           1
       30005      210019  3.22408490E-02 -3.48149948E-02           1
       30005      220020  2.45333426E-02  1.85141154E-03           1
       30005      230021  2.07992978E-02  1.48428828E-02           1
       30005      240022  1.78303365E-02  1.69336963E-02           1
       30005      250023  1.54486224E-02  1.63303688E-02           1
       30005      260024  1.34160286E-02  1.49833634E-02           1
       30005      270025  1.17262695E-02  1.34028494E-02           1
       30005      280026  1.02911731E-02  1.17568709E-02           1
       30005      290027  9.08050966E-03  1.00873727E-02           1
       30005      300028  8.04784242E-03  8.37216433E-03           1
       30005      310029  7.16485316E-03  6.59548119E-03           1
       30005      320030  6.40704390E-03  4.76413360E-03           1
