         930
       10002       40003   2.59962416               1
       10002       50004  0.664928138               1
       10002       60005  0.267458171               1
       10002       70006  0.135567889               1
       10002       80007   7.94944987E-02           1
       10002       90008   5.11031412E-02           1
       10002      100009   3.49806808E-02           1
       10002      110010   2.39788350E-02           1
       10002      120011   1.59415118E-02           1
       10002      130012   1.02018826E-02           1
       10002      140013   6.64738519E-03           1
       10002      150014   4.60352702E-03           1
       10002      160015   3.38065415E-03           1
       10002      170016   2.61775008E-03           1
       10002      180017   2.10230728E-03           1
       10002      190018   1.78727321E-03           1
       10002      200019   1.63582782E-03           1
       10002      210020   1.61385117E-03           1
       10002      220021   1.64998544E-03           1
       10002      230022   1.63733750E-03           1
       10002      240023   1.56944152E-03           1
       10002      250024   1.47260155E-03           1
       10002      260025   1.35010376E-03           1
       10002      270026   1.24476827E-03           1
       10002      280027   1.14277774E-03           1
       10002      290028   1.04247953E-03           1
       10002      300029   9.55706637E-04           1
       10002      310030   8.78060644E-04           1
       10002      320031   8.09703837E-04           1
       10002      330032   7.47361395E-04           1
       20003       50004   2.60029483               1
       20003       60005  0.662168503               1
       20003       70006  0.267350972               1
       20003       80007  0.136336893               1
       20003       90008   7.98996538E-02           1
       20003      100009   5.13360575E-02           1
       20003      110010   3.36491503E-02           1
       20003      120011   2.16202959E-02           1
       20003      130012   1.34409983E-02           1
       20003      140013   8.52635410E-03           1
       20003      150014   5.75921359E-03           1
       20003      160015   4.13484825E-03           1
       20003      170016   3.13950237E-03           1
       20003      180017   2.47792876E-03           1
       20003      190018   2.07305769E-03           1
       20003      200019   1.86918082E-03           1
       20003      210020   1.81974180E-03           1
       20003      220021   1.84097781E-03           1
       20003      230022   1.81217468E-03           1
       20003      240023   1.72574085E-03           1
       20003      250024   1.61009957E-03           1
       20003      260025   1.46841281E-03           1
       20003      270026   1.34707720E-03           1
       20003      280027   1.23085070E-03           1
       20003      290028   1.11778150E-03           1
       20003      300029   1.02025387E-03           1
       20003      310030   9.33440519E-04           1
       20003      320031   8.57245119E-04           1
       20003      330032   7.88161706E-04           1
       30004       20001   2.59955454               1
       30004       60005   2.60062337               1
       30004       70006  0.661343992               1
       30004       80007  0.267734945               1
       30004       90008  0.136449456               1
       30004      100009   8.01673681E-02           1
       30004      110010   4.95003574E-02           1
       30004      120011   3.04503981E-02           1
       30004      130012   1.82644911E-02           1
       30004      140013   1.12145403E-02           1
       30004      150014   7.34984828E-03           1
       30004      160015   5.13522280E-03           1
       30004      170016   3.80872586E-03           1
       30004      180017   2.94541870E-03           1
       30004      190018   2.41897954E-03           1
       30004      200019   2.14435649E-03           1
       30004      210020   2.05680076E-03           1
       30004      220021   2.05658539E-03           1
       30004      230022   2.00651563E-03           1
       30004      240023   1.89729629E-03           1
       30004      250024   1.75934704E-03           1
       30004      260025   1.59547722E-03           1
       30004      270026   1.45581015E-03           1
       30004      280027   1.32348307E-03           1
       30004      290028   1.19615847E-03           1
       30004      300029   1.08671072E-03           1
       30004      310030   9.89825930E-04           1
       30004      320031   9.05079651E-04           1
       30004      330032   8.28711665E-04           1
       40005       20001  0.664772689               1
       40005       30002   2.60023451               1
       40005       70006   2.58910418               1
       40005       80007  0.661900163               1
       40005       90008  0.268814832               1
       40005      100009  0.138294116               1
       40005      110010   7.86568448E-02           1
