         930
       10002       40003  0.767377615      -3.10853240E-03           1
       10002       50004  0.192623615       6.57713646E-03           1
       10002       60005   7.59077817E-02   2.91559044E-02           1
       10002       70006   3.73356380E-02   7.13691488E-02           1
       10002       80007   2.10226029E-02  0.143694311               1
       10002       90008   1.29661979E-02  0.244619980               1
       10002      100009   8.55928939E-03  0.341934770               1
       10002      110010   5.93005866E-03  0.364560843               1
       10002      120011   4.28950461E-03  0.226121515               1
       10002      130012   3.20244767E-03 -0.142308354               1
       10002      140013   2.45892978E-03 -0.758578300               1
       10002      150014   1.92720199E-03  -1.53902185               1
       10002      160015   1.53702870E-03  -2.28887987               1
       10002      170016   1.24754361E-03  -2.83915949               1
       10002      180017   1.02780515E-03  -3.09507585               1
       10002      190018   8.60086235E-04  -3.05054021               1
       10002      200019   7.25681428E-04  -2.74543166               1
       10002      210020   6.18191669E-04  -2.26561069               1
       10002      220021   5.31494035E-04  -1.75016785               1
       10002      230022   4.58133582E-04  -1.33979642               1
       10002      240023   3.98421427E-04  -1.07454288               1
       10002      250024   3.48664762E-04 -0.924031734               1
       10002      260025   3.04337998E-04 -0.829561114               1
       10002      270026   2.67560739E-04 -0.755144536               1
       10002      280027   2.35277665E-04 -0.691964209               1
       10002      290028   2.07336052E-04 -0.642344832               1
       10002      300029   1.83655866E-04 -0.607561588               1
       10002      310030   1.61581382E-04 -0.588783026               1
       10002      320031   1.40338103E-04 -0.584268749               1
       10002      330032   1.23580423E-04 -0.583015859               1
       20003       50004  0.774576485      -3.67700297E-04           1
       20003       60005  0.193737075       1.16683273E-02           1
       20003       70006   7.65948966E-02   4.20252979E-02           1
       20003       80007   3.78654227E-02  0.102684543               1
       20003       90008   2.14222167E-02  0.194779128               1
       20003      100009   1.32940076E-02  0.289771199               1
       20003      110010   8.78965296E-03  0.319365919               1
       20003      120011   6.12843642E-03  0.196525276               1
       20003      130012   4.44314023E-03 -0.153299317               1
       20003      140013   3.33149894E-03 -0.757446527               1
       20003      150014   2.56136851E-03  -1.53730023               1
       20003      160015   2.01093964E-03  -2.29485774               1
       20003      170016   1.61120016E-03  -2.85780644               1
       20003      180017   1.31327310E-03  -3.12911630               1
       20003      190018   1.08923181E-03  -3.10061789               1
       20003      200019   9.12223826E-04  -2.80960035               1
       20003      210020   7.72306055E-04  -2.33973503               1
       20003      220021   6.60576625E-04  -1.83073282               1
       20003      230022   5.66970150E-04  -1.42492151               1
       20003      240023   4.91335464E-04  -1.16336417               1
       20003      250024   4.28740546E-04  -1.01612043               1
       20003      260025   3.73366085E-04 -0.924659669               1
       20003      270026   3.27644259E-04 -0.853057444               1
       20003      280027   2.87701172E-04 -0.792551458               1
       20003      290028   2.53263832E-04 -0.745507240               1
       20003      300029   2.24172181E-04 -0.713226318               1
       20003      310030   1.97140922E-04 -0.696885467               1
       20003      320031   1.71193882E-04 -0.694783866               1
       20003      330032   1.50765380E-04 -0.695955992               1
       30004       20001  0.767409563      -3.20054917E-03           1
       30004       60005  0.779016554       7.69745791E-04           1
       30004       70006  0.195555255       1.85178779E-02           1
       30004       80007   7.76943341E-02   6.56731725E-02           1
       30004       90008   3.85659561E-02  0.147099704               1
       30004      100009   2.19455082E-02  0.238839135               1
       30004      110010   1.36368340E-02  0.276178390               1
       30004      120011   9.06915776E-03  0.171921849               1
       30004      130012   6.33550854E-03 -0.154672891               1
       30004      140013   4.61045932E-03 -0.742494702               1
       30004      150014   3.46003636E-03  -1.51958036               1
       30004      160015   2.66329315E-03  -2.28437042               1
       30004      170016   2.09931401E-03  -2.86076617               1
       30004      180017   1.68806256E-03  -3.14919043               1
       30004      190018   1.38423906E-03  -3.13902378               1
       30004      200019   1.14820746E-03  -2.86430621               1
       30004      210020   9.64202802E-04  -2.40575624               1
       30004      220021   8.19003384E-04  -1.90367341               1
       30004      230022   6.98800839E-04  -1.50239110               1
       30004      240023   6.02524728E-04  -1.24425304               1
       30004      250024   5.23505092E-04  -1.09988463               1
       30004      260025   4.54218360E-04  -1.01096559               1
       30004      270026   3.97348573E-04 -0.941642165               1
       30004      280027   3.47973371E-04 -0.883206964               1
       30004      290028   3.05617898E-04 -0.838069320               1
       30004      300029   2.69981829E-04 -0.807572663               1
       30004      310030   2.37033615E-04 -0.792924821               1
       30004      320031   2.05547898E-04 -0.792471945               1
       30004      330032   1.80805175E-04 -0.795289218               1
       40005       20001  0.192686677       6.20007562E-03           1
       40005       30002  0.774616897      -4.11514338E-04           1
       40005       70006  0.777178347       2.00266112E-03           1
       40005       80007  0.195765033       3.23807150E-02           1
       40005       90008   7.79415220E-02   9.92409959E-02           1
       40005      100009   3.88668440E-02  0.185219198               1
       40005      110010   2.21259929E-02  0.230145633               1
       40005      120011   1.38143701E-02  0.146855637               1
       40005      130012   9.19734500E-03 -0.152255923               1
       40005      140013   6.44237502E-03 -0.719998300               1
       40005      150014   4.68870346E-03  -1.49301589               1
       40005      160015   3.51963425E-03  -2.26587152               1
       40005      170016   2.71739229E-03  -2.85815024               1
       40005      180017   2.14762590E-03  -3.16737652               1
       40005      190018   1.73562276E-03  -3.18002987               1
       40005      200019   1.42194587E-03  -2.92604756               1
       40005      210020   1.18144881E-03  -2.48220277               1
       40005      220021   9.94360773E-04  -1.98932815               1
       40005      230022   8.41698726E-04  -1.59422994               1
       40005      240023   7.20716547E-04  -1.34087312               1
       40005      250024   6.22419640E-04  -1.20060062               1
       40005      260025   5.37182787E-04  -1.11535037               1
       40005      270026   4.67735372E-04  -1.04934609               1
       40005      280027   4.07915533E-04 -0.993947208               1
       40005      290028   3.56930628E-04 -0.951622128               1
       40005      300029   3.14253586E-04 -0.923778892               1
       40005      310030   2.75068742E-04 -0.911681235               1
       40005      320031   2.37871151E-04 -0.913758516               1
       40005      330032   2.08697253E-04 -0.919165730               1
       50006       20001   7.59940520E-02   2.83411387E-02           1
       50006       30002  0.193795353       1.15006631E-02           1
       50006       40003  0.779052973       7.45303580E-04           1
       50006       80007  0.777442098       9.80016403E-03           1
       50006       90008  0.195895240       5.70272356E-02           1
       50006      100009   7.82788917E-02  0.133475512               1
       50006      110010   3.90264839E-02  0.185522795               1
       50006      120011   2.23011393E-02  0.125740454               1
       50006      130012   1.39305070E-02 -0.141663328               1
       50006      140013   9.29145794E-03 -0.685936928               1
       50006      150014   6.50551543E-03  -1.45410717               1
       50006      160015   4.73281881E-03  -2.23626375               1
       50006      170016   3.56126484E-03  -2.84702063               1
       50006      180017   2.75520282E-03  -3.18060899               1
       50006      190018   2.18719151E-03  -3.22015882               1
       50006      200019   1.76496478E-03  -2.99072528               1
       50006      210020   1.44756737E-03  -2.56428361               1
       50006      220021   1.20478123E-03  -2.08225155               1
       50006      230022   1.00996671E-03  -1.69438946               1
       50006      240023   8.57492269E-04  -1.44661295               1
       50006      250024   7.35062116E-04  -1.31113291               1
       50006      260025   6.30258583E-04  -1.23019516               1
       50006      270026   5.45603747E-04  -1.16810977               1
       50006      280027   4.73357679E-04  -1.11630821               1
       50006      290028   4.12247755E-04  -1.07732415               1
       50006      300029   3.61403479E-04  -1.05264127               1
       50006      310030   3.15105281E-04  -1.04359162               1
       50006      320031   2.71507335E-04  -1.04870725               1
       50006      330032   2.37390443E-04  -1.05724490               1
       60007       20001   3.74330133E-02   7.02655986E-02           1
       60007       30002   7.66618550E-02   4.17433232E-02           1
       60007       40003  0.195599616       1.84321981E-02           1
       60007       50004  0.777202666       1.98436808E-03           1
       60007       90008  0.775961757       2.51520481E-02           1
       60007      100009  0.196273774       8.67862403E-02           1
       60007      110010   7.84390867E-02  0.145588860               1
       60007      120011   3.92427444E-02  0.113374293               1
       60007      130012   2.24365015E-02 -0.116741806               1
       60007      140013   1.40345059E-02 -0.633905172               1
       60007      150014   9.35633387E-03  -1.39682913               1
       60007      160015   6.54684706E-03  -2.18991160               1
       60007      170016   4.77299653E-03  -2.82198572               1
       60007      180017   3.59805860E-03  -3.18360829               1
       60007      190018   2.79529183E-03  -3.25412655               1
       60007      200019   2.21511372E-03  -3.05291319               1
       60007      210020   1.78897323E-03  -2.64629030               1
       60007      220021   1.46935740E-03  -2.17636728               1
       60007      230022   1.21777400E-03  -1.79638934               1
       60007      240023   1.02368614E-03  -1.55457938               1
       60007      250024   8.69930256E-04  -1.42418432               1
       60007      260025   7.40205578E-04  -1.34781587               1
       60007      270026   6.36450422E-04  -1.28988373               1
       60007      280027   5.48826589E-04  -1.24189389               1
       60007      290028   4.75345674E-04  -1.20644641               1
       60007      300029   4.14628274E-04  -1.18510628               1
       60007      310030   3.59853962E-04  -1.17928112               1
       60007      320031   3.08741699E-04  -1.18761563               1
       60007      330032   2.68849777E-04  -1.19947994               1
       70008       20001   2.11227238E-02  0.143024400               1
       70008       30002   3.79345529E-02  0.102593534               1
       70008       40003   7.77410492E-02   6.55700117E-02           1
       70008       50004  0.195792869       3.23033109E-02           1
       70008       60005  0.777455866       9.77647863E-03           1
       70008      100009  0.773731828       4.88392040E-02           1
       70008      110010  0.195884913      0.113168456               1
       70008      120011   7.85404593E-02  0.115386382               1
       70008      130012   3.93272340E-02  -6.81387708E-02           1
       70008      140013   2.25093961E-02 -0.553062260               1
       70008      150014   1.40757971E-02  -1.31086493               1
       70008      160015   9.37740412E-03  -2.11742163               1
       70008      170016   6.57472759E-03  -2.77442908               1
       70008      180017   4.80168732E-03  -3.16841292               1
       70008      190018   3.63430590E-03  -3.27456832               1
       70008      200019   2.81807920E-03  -3.10570860               1
       70008      210020   2.23467336E-03  -2.72151566               1
       70008      220021   1.80705707E-03  -2.26492834               1
       70008      230022   1.47778378E-03  -1.89330745               1
       70008      240023   1.22795661E-03  -1.65761328               1
       70008      250024   1.03306444E-03  -1.53233731               1
       70008      260025   8.71274970E-04  -1.46053350               1
       70008      270026   7.43318291E-04  -1.40673292               1
