1122 T
10002 40003 4.89803123 -14.9389286 0.03 7.4694643
10002 50004 1.29120362 -24.0929089 0.03 12.04645445
10002 60005 0.523221552 -33.559124 0.03 16.779562
10002 70006 0.262256026 -32.5839958 0.03 16.2919979
10002 80007 0.149229407 -33.2666588 0.03 16.6333294
10002 90008 0.0921726525 -23.6981144 0.03 11.8490572
10002 100009 0.0602542944 -9.1345768 0.03 4.5672884
10002 110010 0.0410657078 -9.26151848 0.03 4.63075924
10002 120011 0.0289631784 -9.18082523 0.03 4.590412615
10002 130012 0.021108916 -9.02375126 0.03 4.51187563
10002 140013 0.0159446802 -8.84591293 0.03 4.422956465
10002 150014 0.0125310309 -8.67152405 0.03 4.335762025
10002 160015 0.0102606863 -8.51484299 0.03 4.257421495
10002 170016 0.00874581095 -8.38257885 0.03 4.191289425
10002 180017 0.00775842415 -8.2750473 0.03 4.13752365
10002 190018 0.00712493015 -8.19028568 0.03 4.09514284
10002 200019 0.00657060277 -8.12494564 0.03 4.06247282
10002 210020 0.00583964586 -8.07078743 0.03 4.035393715
10002 220021 0.00499722408 -8.01857948 0.03 4.00928974
10002 230022 0.00426888885 -7.96335411 0.03 3.981677055
10002 240023 0.0036696915 -7.90642977 0.03 3.953214885
10002 250024 0.00301340315 -7.84337282 0.03 3.92168641
10002 260025 0.00251833745 -7.76683378 0.03 3.88341689
10002 270026 0.0148435477 -7.71094418 0.03 3.85547209
10002 280027 0.0104998453 -7.68023348 0.03 3.84011674
10002 290028 0.0083121378 -7.646667 0.03 3.8233335
10002 300029 0.00695407065 -7.61697674 0.03 3.80848837
10002 310030 0.00589300506 -7.59369707 0.03 3.796848535
10002 320031 0.00490614586 -7.57672119 0.03 3.788360595
10002 330032 0.00239709881 -7.56501722 0.03 3.78250861
10002 340033 0.000423824851 -7.49541426 0.03 3.74770713
10002 350034 0.000420598633 -7.44545364 0.03 3.72272682
10002 360035 0.000402482023 -7.4047761 0.03 3.70238805
20003 50004 4.86731339 -16.4427319 0.03 8.22136595
20003 60005 1.2831856 -31.4099808 0.03 15.7049904
20003 70006 0.519991994 -32.1786385 0.03 16.08931925
20003 80007 0.260410637 -34.3955231 0.03 17.19776155
20003 90008 0.147851884 -26.6644421 0.03 13.33222105
20003 100009 0.0910159647 -12.5475092 0.03 6.2737546
20003 110010 0.0592507161 -13.0824976 0.03 6.5412488
20003 120011 0.0402696654 -13.3644743 0.03 6.68223715
20003 130012 0.0284438562 -13.5208559 0.03 6.76042795
20003 140013 0.0209068432 -13.6164894 0.03 6.8082447
20003 150014 0.0160456728 -13.6787271 0.03 6.83936355
20003 160015 0.0128781423 -13.7204657 0.03 6.86023285
20003 170016 0.0107996212 -13.7485428 0.03 6.8742714
20003 180017 0.00945799053 -13.7670088 0.03 6.8835044
20003 190018 0.00860054605 -13.7783861 0.03 6.88919305
20003 200019 0.00787324551 -13.7845039 0.03 6.89225195
20003 210020 0.00695643947 -13.7869005 0.03 6.89345025
20003 220021 0.00592072774 -13.7863617 0.03 6.89318085
20003 230022 0.00502993958 -13.7830572 0.03 6.8915286
20003 240023 0.00430010818 -13.7773285 0.03 6.88866425
20003 250024 0.00351005024 -13.7689562 0.03 6.8844781
20003 260025 0.00291242893 -13.7573748 0.03 6.8786874
20003 270026 0.0170765072 -13.7488842 0.03 6.8744421
20003 280027 0.0120434472 -13.7461109 0.03 6.87305545
20003 290028 0.00950287748 -13.7437334 0.03 6.8718667
20003 300029 0.00792695303 -13.7424173 0.03 6.87120865
20003 310030 0.00670165103 -13.7426052 0.03 6.8713026
20003 320031 0.00556921726 -13.7451963 0.03 6.87259815
20003 330032 0.00271723419 -13.7505436 0.03 6.8752718
20003 340033 0.000476011424 -13.8023491 0.03 6.90117455
20003 350034 0.000469160208 -13.8451824 0.03 6.9225912
20003 360035 0.000446277729 -13.88937 0.03 6.944685
30004 20001 4.89803505 -14.9387064 0.03 7.4693532
30004 60005 4.86420441 -23.0227242 0.03 11.5113621
30004 70006 1.28126359 -25.4270344 0.03 12.7135172
30004 80007 0.518518269 -28.6615944 0.03 14.3307972
30004 90008 0.259063363 -22.7390518 0.03 11.3695259
30004 100009 0.146585017 -8.7944994 0.03 4.3972497
30004 110010 0.0898381323 -9.52943325 0.03 4.764716625
30004 120011 0.0582774542 -10.0252638 0.03 5.0126319
30004 130012 0.0396137871 -10.3836622 0.03 5.1918311
30004 140013 0.0281738751 -10.6692495 0.03 5.33462475
30004 150014 0.0210159943 -10.9072676 0.03 5.4536338
30004 160015 0.0164674073 -11.1046667 0.03 5.55233335
30004 170016 0.0135439504 -11.2632322 0.03 5.6316161
30004 180017 0.0116826557 -11.3862715 0.03 5.69313575
30004 190018 0.0105024967 -11.4781847 0.03 5.73909235
30004 200019 0.00953402184 -11.5445395 0.03 5.77226975
30004 210020 0.00836891588 -11.5951643 0.03 5.79758215
30004 220021 0.00708082737 -11.6397552 0.03 5.8198776
30004 230022 0.00597977918 -11.6832514 0.03 5.8416257
30004 240023 0.00508198701 -11.7253351 0.03 5.86266755
30004 250024 0.00412191963 -11.7697353 0.03 5.88486765
30004 260025 0.00339395669 -11.8226786 0.03 5.9113393
30004 270026 0.0197877418 -11.8617496 0.03 5.9308748
30004 280027 0.0139120286 -11.8838644 0.03 5.9419322
30004 290028 0.0109396018 -11.9086046 0.03 5.9543023
30004 300029 0.00909737963 -11.9313536 0.03 5.9656768
30004 310030 0.00767222838 -11.9505072 0.03 5.9752536
30004 320031 0.00636369828 -11.9670601 0.03 5.98353005
30004 330032 0.00310036005 -11.9821548 0.03 5.9910774
30004 340033 0.000538007007 -12.0934315 0.03 6.04671575
30004 350034 0.000526503194 -12.1809082 0.03 6.0904541
30004 360035 0.000497704081 -12.2634468 0.03 6.1317234
40005 20001 1.2912097 -24.0915375 0.03 12.04576875
40005 30002 4.86731768 -16.442606 0.03 8.221303
40005 70006 4.86235762 -30.1680832 0.03 15.0840416
40005 80007 1.27974117 -32.5562592 0.03 16.2781296
40005 90008 0.516992569 -27.8933945 0.03 13.94669725
40005 100009 0.25755173 -13.4746761 0.03 6.73733805
40005 110010 0.145119384 -13.9235744 0.03 6.9617872
40005 120011 0.0885906741 -14.2711391 0.03 7.13556955
40005 130012 0.0574084558 -14.5363054 0.03 7.2681527
40005 140013 0.0392262451 -14.7591887 0.03 7.37959435
40005 150014 0.0282711294 -14.9550705 0.03 7.47753525
40005 160015 0.0215192847 -15.1253567 0.03 7.56267835
40005 170016 0.0172888562 -15.2671289 0.03 7.63356445
40005 180017 0.0146442084 -15.3797035 0.03 7.68985175
40005 190018 0.0129881743 -15.4648809 0.03 7.73244045
40005 200019 0.011676834 -15.5267353 0.03 7.76336765
40005 210020 0.0101747336 -15.5741177 0.03 7.78705885
40005 220021 0.0085528139 -15.6162243 0.03 7.80811215
40005 230022 0.00717649562 -15.6578417 0.03 7.82892085
40005 240023 0.006060482 -15.6986437 0.03 7.84932185
40005 250024 0.00488224672 -15.7422724 0.03 7.8711362
40005 260025 0.00398709951 -15.7951174 0.03 7.8975587
40005 270026 0.0231050905 -15.8347702 0.03 7.9173851
40005 280027 0.0161914025 -15.8578444 0.03 7.9289222
40005 290028 0.0126864742 -15.8839407 0.03 7.94197035
40005 300029 0.0105163399 -15.9082022 0.03 7.9541011
40005 310030 0.00884619541 -15.9288931 0.03 7.96444655
40005 320031 0.0073230518 -15.9471226 0.03 7.9735613
40005 330032 0.00356247113 -15.9641266 0.03 7.9820633
40005 340033 0.000612275442 -16.0922546 0.03 8.0461273
40005 350034 0.000594815414 -16.1949844 0.03 8.0974922
40005 360035 0.000558650296 -16.2936745 0.03 8.14683725
50006 20001 0.523230195 -33.5544968 0.03 16.7772484
50006 30002 1.28319263 -31.4089661 0.03 15.70448305
50006 40003 4.86420918 -23.0224628 0.03 11.5112314
50006 80007 4.86075974 -32.285778 0.03 16.142889
50006 90008 1.27796888 -30.049757 0.03 15.0248785
50006 100009 0.515159905 -15.6550627 0.03 7.82753135
50006 110010 0.255693555 -16.0845337 0.03 8.04226685
50006 120011 0.14348954 -16.4929466 0.03 8.2464733
50006 130012 0.0874127969 -16.8292904 0.03 8.4146452
50006 140013 0.0568352453 -17.1265831 0.03 8.56329155
50006 150014 0.0392796062 -17.4006023 0.03 8.70030115
50006 160015 0.0288600344 -17.6518269 0.03 8.82591345
50006 170016 0.0225313995 -17.873457 0.03 8.9367285
50006 180017 0.0186670423 -18.0598621 0.03 9.02993105
50006 190018 0.0162896048 -18.2084293 0.03 9.10421465
50006 200019 0.0144793484 -18.3212433 0.03 9.16062165
50006 210020 0.0125113586 -18.4105167 0.03 9.20525835
50006 220021 0.0104412511 -18.4908028 0.03 9.2454014
50006 230022 0.00869986694 -18.5701752 0.03 9.2850876
50006 240023 0.00729701668 -18.6489086 0.03 9.3244543
50006 250024 0.00583582278 -18.7344418 0.03 9.3672209
50006 260025 0.00472407741 -18.839304 0.03 9.419652
50006 270026 0.0271973778 -18.9172497 0.03 9.45862485
50006 280027 0.0189946704 -18.9528828 0.03 9.4764414
50006 290028 0.0148279332 -18.9917507 0.03 9.49587535
50006 300029 0.0122508602 -19.0273037 0.03 9.51365185
50006 310030 0.0102780182 -19.0570068 0.03 9.5285034
50006 320031 0.0084912302 -19.0819378 0.03 9.5409689
50006 330032 0.00412458228 -19.1034298 0.03 9.5517149
50006 340033 0.000702068617 -19.2586613 0.03 9.62933065
50006 350034 0.000676997472 -19.3846664 0.03 9.6923332
50006 360035 0.000631633622 -19.5060902 0.03 9.7530451
60007 20001 0.26226759 -32.5760269 0.03 16.28801345
60007 30002 0.520002007 -32.1766624 0.03 16.0883312
60007 40003 1.2812717 -25.42626 0.03 12.71313
60007 50004 4.86236382 -30.1680069 0.03 15.08400345
60007 90008 4.85861492 -29.7239704 0.03 14.8619852
60007 100009 1.27571976 -14.9088097 0.03 7.45440485
60007 110010 0.512757301 -14.7650537 0.03 7.38252685
60007 120011 0.253523588 -14.8719835 0.03 7.43599175
60007 130012 0.141856372 -15.0022373 0.03 7.50111865
60007 140013 0.0865397677 -15.1401987 0.03 7.57009935
60007 150014 0.0567775294 -15.2858276 0.03 7.6429138
60007 160015 0.0399378315 -15.4372673 0.03 7.71863365
60007 170016 0.0300931055 -15.5883942 0.03 7.7941971
60007 180017 0.0242576916 -15.7309961 0.03 7.86549805
60007 190018 0.0207513012 -15.8565607 0.03 7.92828035
60007 200019 0.0181954913 -15.9601202 0.03 7.9800601
60007 210020 0.0155701693 -16.0473976 0.03 8.0236988
60007 220021 0.0128888916 -16.1288204 0.03 8.0644102
60007 230022 0.0106570171 -16.2109528 0.03 8.1054764
60007 240023 0.00887285825 -16.2944355 0.03 8.14721775
60007 250024 0.00704104034 -16.3874569 0.03 8.19372845
60007 260025 0.00564610073 -16.5037632 0.03 8.2518816
60007 270026 0.0322771482 -16.5904312 0.03 8.2952156
60007 280027 0.022463575 -16.6228962 0.03 8.3114481
60007 290028 0.0174693651 -16.6571045 0.03 8.32855225
60007 300029 0.0143843144 -16.6880226 0.03 8.3440113
60007 310030 0.0120352805 -16.7135124 0.03 8.3567562
60007 320031 0.0099226879 -16.7341137 0.03 8.36705685
60007 330032 0.00481271464 -16.7505379 0.03 8.37526895
60007 340033 0.000811413513 -16.8631973 0.03 8.43159865
60007 350034 0.000776643399 -16.9562168 0.03 8.4781084
60007 360035 0.000719776726 -17.0465755 0.03 8.52328775
70008 20001 0.149244025 -33.2539673 0.03 16.62698365
70008 30002 0.260423809 -34.3920822 0.03 17.1960411
70008 40003 0.518529594 -28.6599464 0.03 14.3299732
70008 50004 1.27975035 -32.556057 0.03 16.2780285
70008 60005 4.86076593 -32.2858505 0.03 16.14292525
70008 100009 4.85604858 -15.8906946 0.03 7.9453473
70008 110010 1.27260017 -15.0810013 0.03 7.54050065
70008 120011 0.509850085 -14.7442789 0.03 7.37213945
70008 130012 0.251232862 -14.5812836 0.03 7.2906418
70008 140013 0.140506357 -14.5011997 0.03 7.25059985
70008 150014 0.0862461254 -14.4689617 0.03 7.23448085
70008 160015 0.057447549 -14.4714384 0.03 7.2357192
70008 170016 0.0414031819 -14.5037889 0.03 7.25189445
70008 180017 0.0322413407 -14.5601997 0.03 7.28009985
70008 190018 0.0269014761 -14.6300364 0.03 7.3150182
70008 200019 0.0231964272 -14.7015266 0.03 7.3507633
70008 210020 0.0196217448 -14.7705097 0.03 7.38525485
70008 220021 0.0160926711 -14.8393946 0.03 7.4196973
70008 230022 0.0131927142 -14.9111137 0.03 7.45555685
70008 240023 0.0108958483 -14.986186 0.03 7.493093
70008 250024 0.00857398938 -15.0722189 0.03 7.53610945
70008 260025 0.00680562854 -15.1821489 0.03 7.59107445
70008 270026 0.0386095978 -15.2646198 0.03 7.6323099
70008 280027 0.026774006 -15.2897491 0.03 7.64487455
70008 290028 0.0207409076 -15.3151045 0.03 7.65755225
70008 300029 0.0170192663 -15.3377695 0.03 7.66888475
70008 310030 0.0142008942 -15.3563128 0.03 7.6781564
70008 320031 0.0116841234 -15.370883 0.03 7.6854415
70008 330032 0.00565872993 -15.3815928 0.03 7.6907964
70008 340033 0.000945254636 -15.4502401 0.03 7.72512005
70008 350034 0.000898179598 -15.5085478 0.03 7.7542739
70008 360035 0.000826940464 -15.5663128 0.03 7.7831564
80009 20001 0.0921903402 -23.6951885 0.03 11.84759425
80009 30002 0.147868216 -26.6688366 0.03 13.3344183
80009 40003 0.259077936 -22.7416573 0.03 11.37082865
80009 50004 0.517004907 -27.8957539 0.03 13.94787695
80009 60005 1.27797866 -30.0511456 0.03 15.0255728
80009 70006 4.85862207 -29.7242889 0.03 14.86214445
80009 110010 4.85164213 -3.02894163 0.03 1.514470815
80009 120011 1.26863015 -2.90778637 0.03 1.453893185
80009 130012 0.506596148 -2.77191687 0.03 1.385958435
80009 140013 0.249116331 -2.65242004 0.03 1.32621002
80009 150014 0.139738321 -2.55426264 0.03 1.27713132
80009 160015 0.0867751688 -2.48063254 0.03 1.24031627
80009 170016 0.0590949506 -2.43893242 0.03 1.21946621
80009 180017 0.0440241396 -2.43432212 0.03 1.21716106
80009 190018 0.0355749913 -2.4622283 0.03 1.23111415
80009 200019 0.0300330967 -2.50993419 0.03 1.254967095
80009 210020 0.0250499211 -2.56695104 0.03 1.28347552
80009 220021 0.0203226339 -2.62970161 0.03 1.314850805
80009 230022 0.0164997783 -2.69848847 0.03 1.349244235
80009 240023 0.0135058984 -2.77364874 0.03 1.38682437
80009 250024 0.0105307857 -2.86310363 0.03 1.431551815
80009 260025 0.00826659333 -2.98082805 0.03 1.490414025
80009 270026 0.046507664 -3.07062888 0.03 1.53531444
80009 280027 0.0321314931 -3.09509921 0.03 1.547549605
80009 290028 0.0247932673 -3.11902094 0.03 1.55951047
80009 300029 0.0202736128 -3.14000654 0.03 1.57000327
80009 310030 0.0168696512 -3.15656471 0.03 1.578282355
80009 320031 0.0138515374 -3.16811037 0.03 1.584055185
80009 330032 0.00669888593 -3.17421961 0.03 1.587109805
80009 340033 0.00110921974 -3.19952202 0.03 1.59976101
80009 350034 0.00104664953 -3.22092485 0.03 1.610462425
80009 360035 0.000957533892 -3.2401638 0.03 1.6200819
90010 20001 0.0602746345 -9.15246391 0.03 4.576231955
90010 30002 0.0910350382 -12.5686941 0.03 6.28434705
90010 40003 0.146602407 -8.80776405 0.03 4.403882025
90010 50004 0.257567018 -13.4841442 0.03 6.7420721
90010 60005 0.515172601 -15.6607676 0.03 7.8303838
90010 70006 1.27572942 -14.9109154 0.03 7.4554577
90010 80007 4.85605478 -15.8912106 0.03 7.9456053
90010 120011 4.84662628 -1.82442796 0.03 0.91221398
90010 130012 1.26418746 -0.813912451 0.03 0.4069562255
90010 140013 0.503364205 0.0414135903 0.03 0.02070679515
90010 150014 0.247499764 0.768215418 0.03 0.384107709
90010 160015 0.139822513 1.40790772 0.03 0.70395386
90010 170016 0.0884364098 1.9758215 0.03 0.98791075
90010 180017 0.0621781573 2.45101213 0.03 1.225506065
90010 190018 0.0481721945 2.80259705 0.03 1.401298525
