         930
       10002       40003  0.766687930      -6.30855793E-05           1
       10002       50004  0.192318246       9.07646399E-03           1
       10002       60005   7.57003874E-02   3.21594998E-02           1
       10002       70006   3.71912904E-02   7.59728774E-02           1
       10002       80007   2.09207311E-02  0.151462063               1
       10002       90008   1.28929615E-02  0.257080197               1
       10002      100009   8.50625616E-03  0.359232068               1
       10002      110010   5.89020597E-03  0.384022087               1
       10002      120011   4.25930927E-03  0.241982743               1
       10002      130012   3.17904400E-03 -0.138947308               1
       10002      140013   2.44055875E-03 -0.779287517               1
       10002      150014   1.91251608E-03  -1.59217155               1
       10002      160015   1.52503815E-03  -2.37469864               1
       10002      170016   1.23773632E-03  -2.95048809               1
       10002      180017   1.01974781E-03  -3.22006464               1
       10002      190018   8.53499165E-04  -3.17719555               1
       10002      200019   7.20200653E-04  -2.86267877               1
       10002      210020   6.13581447E-04  -2.36511326               1
       10002      220021   5.27597498E-04  -1.82926083               1
       10002      230022   4.54745285E-04  -1.40166628               1
       10002      240023   3.95477487E-04  -1.12469506               1
       10002      250024   3.46079498E-04 -0.967696726               1
       10002      260025   3.01955908E-04 -0.869616747               1
       10002      270026   2.65359442E-04 -0.792643964               1
       10002      280027   2.33185507E-04 -0.727261424               1
       10002      290028   2.05325618E-04 -0.675659418               1
       10002      300029   1.81727955E-04 -0.638981879               1
       10002      310030   1.59661417E-04 -0.618210495               1
       10002      320031   1.38338088E-04 -0.611172199               1
       10002      330032   1.21591016E-04 -0.607142925               1
       20003       50004  0.774331987       5.37272252E-04           1
       20003       60005  0.193496555       1.25314333E-02           1
       20003       70006   7.64276907E-02   4.38700765E-02           1
       20003       80007   3.77513021E-02  0.107062660               1
       20003       90008   2.13429052E-02  0.203335419               1
       20003      100009   1.32389739E-02  0.302941799               1
       20003      110010   8.74967687E-03  0.334884167               1
       20003      120011   6.09933166E-03  0.208977476               1
       20003      130012   4.42142040E-03 -0.152739465               1
       20003      140013   3.31512070E-03 -0.780696929               1
       20003      150014   2.54878006E-03  -1.59325981               1
       20003      160015   2.00101803E-03  -2.38405991               1
       20003      170016   1.60343084E-03  -2.97319651               1
       20003      180017   1.30720763E-03  -3.25881791               1
       20003      190018   1.08460430E-03  -3.23252177               1
       20003      200019   9.08622867E-04  -2.93245173               1
       20003      210020   7.69484730E-04  -2.44500732               1
       20003      220021   6.58380450E-04  -1.91564250               1
       20003      230022   5.65163908E-04  -1.49260247               1
       20003      240023   4.89873753E-04  -1.21930194               1
       20003      250024   4.27541119E-04  -1.06553757               1
       20003      260025   3.72242212E-04 -0.970431566               1
       20003      270026   3.26591951E-04 -0.896237075               1
