         361
      100013      490052   4.28895094E-03           1
      140017      270030   2.67246775E-02           1
      140017      400043   1.02389380E-02           1
      140017      410044   7.96921831E-03           1
      140017      420045   6.63244165E-03           1
      140017      430046   8.15936271E-03           1
      140017      320035   1.78928729E-02           1
      140017      450048   1.10843945E-02           1
      140017      230020   1.61501157               1
      140017      460049   9.11751110E-03           1
      140017      240021  0.914657772               1
      140017      340037   1.02914320E-02           1
      140017      470050   6.22170279E-03           1
      140017      250022  0.593221486               1
      140017      350038   6.45717466E-03           1
      140017      480051   3.95557936E-03           1
      140017      260023  0.412650526               1
      150018      270030   2.53129024E-02           1
      150018      400043   9.96798463E-03           1
      150018      410044   7.80281285E-03           1
      150018      420045   6.58438215E-03           1
      150018      430046   8.23509693E-03           1
      150018      450048   1.13640120E-02           1
      150018      240021   1.50716937               1
      150018      340037   1.10819275E-02           1
      150018      470050   6.49244804E-03           1
      150018      250022  0.886711180               1
      150018      350038   7.12311827E-03           1
      150018      260023  0.577103615               1
      150018      360039   5.27416077E-03           1
      160019      270030   2.27145497E-02           1
      160019      400043   9.32235923E-03           1
      160019      280031   2.30055880E-02           1
      160019      420045   6.32476574E-03           1
      160019      430046   8.09935946E-03           1
      160019      450048   1.14169978E-02           1
      160019      340037   1.17724529E-02           1
      160019      470050   6.68491190E-03           1
      160019      250022   1.51746392               1
      160019      350038   7.80763431E-03           1
      160019      260023  0.890133023               1
      160019      360039   6.05432037E-03           1
      170020      270030   2.07279287E-02           1
      170020      400043   9.00088903E-03           1
      170020      280031   2.16091722E-02           1
      170020      420045   6.31473400E-03           1
      170020      320035   2.00039800E-02           1
      170020      450048   1.20705618E-02           1
      170020      460049   1.02003524E-02           1
      170020      340037   1.32394927E-02           1
      170020      470050   7.26666488E-03           1
      170020      480051   4.95352689E-03           1
      170020       90012   5.02752559E-03           1
      170020      260023   1.64027846               1
      170020      360039   7.39412848E-03           1
      180021      270030   1.97071098E-02           1
      180021      400043   9.10753012E-03           1
      180021      280031   2.12001018E-02           1
      180021      420045   6.60665426E-03           1
      180021      430046   9.02580377E-03           1
      180021      320035   2.21655220E-02           1
      180021      450048   1.33491438E-02           1
      180021      460049   1.13809165E-02           1
      180021      340037   1.54590551E-02           1
      180021      470050   8.23021680E-03           1
      180021      350038   1.09340502E-02           1
      180021      480051   5.73904766E-03           1
      180021      360039   9.24232416E-03           1
      180021      490052   4.78203548E-03           1
      190022      270030   1.83970220E-02           1
      190022      400043   9.07758530E-03           1
      190022      280031   2.03958508E-02           1
      190022      420045   6.79422170E-03           1
      190022      320035   2.37811394E-02           1
      190022      460049   1.23950606E-02           1
      190022      470050   9.08412226E-03           1
      190022      350038   1.25956349E-02           1
      190022      480051   6.46063499E-03           1
      190022      360039   1.09957475E-02           1
      190022      490052   5.48955239E-03           1
      200023      270030   1.67283472E-02           1
      200023      400043   8.84207897E-03           1
      200023      280031   1.90768633E-02           1
      200023      420045   6.81351870E-03           1
      200023      430046   9.83107835E-03           1
      200023      320035   2.45348550E-02           1
      200023      450048   1.51013723E-02           1
      200023      460049   1.30747017E-02           1
      200023      470050   9.69753042E-03           1
      200023      360039   1.24499341E-02           1
      200023      490052   6.06467342E-03           1
      210024      270030   1.49354460E-02           1
      210024      280031   1.74732823E-02           1
      210024       50002   5.11020329E-03           1
      210024      430046   9.87431034E-03           1
      210024      320035   2.45074350E-02           1
      210024      450048   1.54065583E-02           1
      210024      460049   1.34324478E-02           1
      210024      470050   1.00705912E-02           1
      210024      480051   7.39902258E-03           1
      210024      360039   1.35405017E-02           1
      210024      490052   6.49232976E-03           1
      220025      270030   1.35396607E-02           1
      220025      280031   1.61975063E-02           1
      220025      410044   6.70308294E-03           1
      220025      420045   6.63815439E-03           1
      220025      430046   9.96533316E-03           1
      220025      320035   2.44176500E-02           1
      220025      450048   1.57576054E-02           1
      220025      460049   1.38228126E-02           1
      220025      470050   1.04633151E-02           1
      220025      480051   7.79240439E-03           1
      220025      360039   1.45434886E-02           1
      220025      490052   6.92828605E-03           1
      230026      270030   1.21343927E-02           1
      230026      420045   6.48042141E-03           1
      230026      430046   9.89882089E-03           1
      230026      320035   2.37202216E-02           1
      230026      450048   1.58496406E-02           1
      230026      470050   1.06922872E-02           1
      230026      480051   8.07373226E-03           1
      230026      360039   1.51626570E-02           1
      230026      490052   7.27603398E-03           1
      270030      400043  0.423405319               1
      270030      410044  0.301081359               1
      270030      420045  0.156760678               1
      270030      430046   5.24094813E-02           1
      270030      360033  0.903090835               1
      270030      370034  0.446739972               1
      270030      500047   5.75175360E-02           1
      270030      380035  0.207301274               1
      270030      510048   4.34848443E-02           1
      270030      390036  0.122729421               1
      270030      520049   3.61277610E-02           1
      280031      400043  0.422264665               1
      280031      410044  0.331451446               1
      280031      420045  0.203400820               1
      280031      430046  0.107205704               1
      280031      440047   3.23004387E-02           1
      280031      370034  0.803644717               1
      280031      500047   5.80943935E-02           1
      280031      380035  0.335086495               1
      280031      510048   4.94975261E-02           1
      280031      390036  0.182908773               1
      280031      520049   4.34994511E-02           1
      290032      400043  0.327311248               1
      290032      410044  0.282414198               1
      290032      420045  0.206973881               1
      290032      430046  0.155743062               1
      290032      440047  0.104077853               1
      290032      450048   4.37813699E-02           1
      290032      500047   3.98634300E-02           1
      290032      380035  0.555887282               1
      290032      510048   4.58074808E-02           1
      290032      390036  0.270658344               1
      290032      520049   4.53815348E-02           1
      300033      400043  0.191371962               1
      300033      410044  0.190710664               1
      300033      420045  0.186874345               1
      300033      430046  0.215423927               1
      300033      440047  0.221986488               1
      300033      450048  0.176937148               1
      300033      460049   8.75028968E-02           1
      300033      510048   2.69379597E-02           1
      300033      390036  0.502634168               1
      300033      520049   4.13064696E-02           1
      310034      400043   4.99586537E-02           1
      310034      410044   8.28456432E-02           1
      310034      420045  0.149562344               1
      310034      430046  0.274539948               1
      310034      440047  0.369093776               1
      310034      450048  0.365438581               1
      310034      460049  0.245166540               1
      310034      470050  0.106477007               1
      310034      520049   2.80310549E-02           1
      320035      420045  0.109961182               1
      320035      430046  0.291893363               1
      320035      470050  0.202872261               1
      320035      480051   6.43998310E-02           1
      320035      520049   5.88921225E-03           1
      400043      490046  0.946062922               1
      400043      500047  0.450764984               1
      400043      510048  0.208755285               1
      400043       90012   4.32512164E-03           1
      400043      520049  0.117381848               1
      410044      500047  0.661245108               1
      410044      510048  0.273500025               1
      410044      520049  0.141097546               1
      420045      510048  0.536305785               1
      420045      520049  0.237643972               1
      430046      520049  0.599634767               1
      470050       30006   3.21930018E-03           1
      480051       20005   2.35504913E-03           1
      490052       20005   2.07972922E-03           1
      490052       30006   2.28806166E-03           1
      490052       40007   2.71395454E-03           1
